GeneID,pvalue,padj,media_ANT,media_MED,media_POS,FC_ANT_vs_POS,FC_MED_vs_POS,FC_ANT_vs_MED,Patron,subject_acc,pct_identity,evalue,bit_score
L2_52334,6.8919864e-10,6.170945061309938e-08,2.832973,3.2930114,8.73403,-5.901057000000001,-5.4410186000000005,-0.4600384000000002,Alto_POS,,,,
L12_81910,6.8822187e-10,6.170945061309938e-08,9.550529,9.311809,7.151512,2.399016999999999,2.160297,0.2387199999999989,Alto_ANT-MED,XM_051377482.1,100.0,1.79e-24,111.0
L12_89688,7.05682e-10,6.278794613479859e-08,14.712138,14.483314,11.7054825,3.006655499999999,2.7778315,0.2288239999999994,Alto_ANT-MED,XM_051391248.1,100.0,1.79e-24,111.0
L2_65526,7.7420953e-10,6.845463886469284e-08,5.540593,5.832189,8.235703,-2.695110000000001,-2.4035140000000013,-0.2915959999999993,Alto_POS,,,,
L12_81081,8.30647e-10,7.298859035522452e-08,15.580846,15.490146,13.332832,2.2480139999999995,2.1573139999999995,0.0907,Alto_ANT-MED,XM_051428773.1,100.0,1.79e-24,111.0
L12_84273,9.028191e-10,7.835694336765319e-08,12.867177,12.598775,8.625056,4.242120999999999,3.973718999999999,0.268402,Alto_ANT-MED,XM_051382070.1,96.667,3.8700000000000004e-21,100.0
L3_82996,9.0225466e-10,7.835694336765319e-08,8.579805,7.876063,3.0406423,5.5391627,4.8354207,0.7037420000000001,Alto_ANT-MED,,,,
L12_85635,9.279238e-10,8.004474332103886e-08,13.480217,13.249364,10.25066,3.229557,2.998704,0.2308529999999997,Alto_ANT-MED,XM_051410983.1,100.0,1.79e-24,111.0
L12_88849,9.390071e-10,8.050989917030688e-08,9.172334,9.226615,10.762178,-1.5898440000000011,-1.5355629999999998,-0.0542810000000013,Alto_POS,,,,
L3_80818,9.546167e-10,8.135519713124757e-08,8.166264,7.8816047,6.6022406,1.5640234,1.2793640999999996,0.2846593000000004,Alto_ANT-MED,XM_051422124.1,98.333,8.309999999999999e-23,106.0
L1_5391,9.629817e-10,8.157665886511586e-08,9.281002,9.817041,7.086454,2.194548000000001,2.730587,-0.5360389999999988,Alto_ANT-MED,XM_051396132.1,100.0,1.79e-24,111.0
L12_87552,9.908748e-10,8.34399176928106e-08,10.797791,10.873697,12.144913,-1.3471220000000006,-1.2712160000000008,-0.0759059999999998,Alto_POS,,,,
L12_64530,1.0661272e-09,8.87205959287276e-08,8.362003,8.755942,6.7180786,1.6439243999999995,2.037863399999999,-0.3939389999999996,Alto_ANT-MED,XM_051396035.1,100.0,1.79e-24,111.0
L12_83088,1.0633184e-09,8.87205959287276e-08,13.475819,12.942027,10.724979,2.75084,2.217048,0.533792,Alto_ANT-MED,XM_051400873.1,100.0,1.79e-24,111.0
L12_86471,1.0817914e-09,8.949768081734803e-08,12.470121,11.211396,16.158802,-3.6886810000000008,-4.947406000000001,1.258725,Alto_POS,,,,
L12_89585,1.0903949e-09,8.968497933192766e-08,10.830884,10.588631,8.679378,2.1515059999999995,1.909253,0.2422529999999998,Alto_ANT-MED,XM_051411215.1,100.0,1.79e-24,111.0
L2_69020,1.1140616e-09,9.110190606073349e-08,7.6010256,7.865377,0.60700166,6.99402394,7.25837534,-0.2643513999999998,Alto_ANT-MED,XM_051382759.1,96.667,1.39e-20,99.0
L12_84739,1.1927074e-09,9.683326394061e-08,5.4923887,5.4626923,7.1092615,-1.6168727999999994,-1.6465692,0.0296964000000006,Alto_POS,,,,
L12_89988,1.1978385e-09,9.683326394061e-08,9.856066,9.896079,11.900995,-2.044929,-2.004916,-0.040013,Alto_POS,,,,
L12_82647,1.2283627e-09,9.873663495141296e-08,9.329243,10.180319,12.190888,-2.8616449999999998,-2.0105689999999985,-0.8510760000000008,Alto_POS,,,,
L2_43023,1.3117271e-09,1.0484182328887265e-07,0.5005573,1.1786134,4.835049,-4.3344917,-3.6564356,-0.6780560999999999,Alto_POS,,,,
L12_89880,1.3399003e-09,1.064919638757215e-07,11.199694,11.208038,14.167811,-2.968117000000001,-2.959773,-0.008344000000001,Alto_POS,,,,
L12_77575,1.3924327e-09,1.1004885897220633e-07,5.6248612,5.7438574,7.45665,-1.8317888,-1.7127926000000002,-0.1189961999999997,Alto_POS,,,,
L12_70860,1.5565312e-09,1.2233470785087224e-07,10.741809,10.640154,12.18381,-1.4420009999999994,-1.5436559999999986,0.1016549999999991,Alto_POS,,,,
L1_36074,1.7462716e-09,1.364889719674562e-07,9.278167,9.190011,8.397496,0.8806709999999995,0.7925149999999999,0.0881559999999996,Uniforme,,,,
L1_36481,1.8333738e-09,1.420874848501478e-07,6.830067,7.106252,4.5886927,2.2413742999999995,2.5175592999999994,-0.2761849999999999,Alto_ANT-MED,XM_051384640.1,100.0,1.79e-24,111.0
L12_76473,1.8379875e-09,1.420874848501478e-07,14.508152,14.176973,12.268581,2.239571000000001,1.908392000000001,0.3311790000000005,Alto_ANT-MED,XM_051427274.1,100.0,1.79e-24,111.0
L2_71564,1.862457e-09,1.4319662339163544e-07,2.59928,2.5779402,9.567706,-6.968425999999999,-6.989765799999999,0.0213397999999997,Alto_POS,,,,
L2_49128,1.8814932e-09,1.438782922520361e-07,8.00385,8.263124,0.8333562,7.1704938,7.4297678,-0.2592739999999995,Alto_ANT-MED,XM_051382759.1,98.333,2.99e-22,104.0
L12_75748,1.909639e-09,1.452454913844701e-07,3.2454317,3.7116942,8.869667,-5.6242353,-5.1579728,-0.4662625,Alto_POS,,,,
L12_82494,1.9647433e-09,1.486375553820997e-07,14.832793,14.602576,13.212158,1.620635,1.3904179999999986,0.2302170000000014,Alto_ANT-MED,XM_051402218.1,100.0,1.79e-24,111.0
L1_48057,2.009465e-09,1.512122441704733e-07,7.1845345,7.6873918,0.9387328,6.2458017,6.748659,-0.5028573000000005,Alto_ANT-MED,XM_051414968.1,96.429,2.33e-18,91.6
L12_84230,2.0258546e-09,1.5163896803248053e-07,8.963831,9.029722,11.600107,-2.6362759999999987,-2.570385,-0.0658909999999988,Alto_POS,,,,
L1_59519,2.1681716e-09,1.614374959081987e-07,6.6257668,6.77687,8.171473,-1.5457062000000006,-1.394603000000001,-0.1511031999999996,Alto_POS,,,,
L12_76496,2.179603e-09,1.6143896768910898e-07,10.703685,10.677305,11.6369705,-0.9332855000000002,-0.9596654999999998,0.0263799999999996,Uniforme,,,,
L2_11813,2.2854993e-09,1.6840082936684744e-07,4.8293667,4.7102256,7.335967,-2.506600300000001,-2.6257414,0.1191410999999993,Alto_POS,,,,
L12_89523,2.3154194e-09,1.697214425810427e-07,11.14078,11.160539,12.488362,-1.347582000000001,-1.3278230000000004,-0.0197590000000005,Alto_POS,,,,
L12_88867,2.4059703e-09,1.7544980413411316e-07,7.146956,6.9545507,8.559436,-1.4124799999999995,-1.6048852999999994,0.1924052999999999,Alto_POS,,,,
L12_81284,2.4278448e-09,1.7613702863988178e-07,6.36422,6.913261,9.830659,-3.4664390000000003,-2.9173980000000004,-0.5490409999999999,Alto_POS,,,,
L2_56527,2.5551155e-09,1.8287374094836586e-07,4.731798,4.4156466,3.2882469,1.4435511000000003,1.1273996999999998,0.3161514000000007,Alto_ANT-MED,XM_051401861.1,100.0,1.79e-24,111.0
L12_81219,2.5585305e-09,1.8287374094836586e-07,13.788472,14.00422,10.193483,3.594989,3.810737,-0.2157479999999996,Alto_ANT-MED,XM_051377662.1,98.333,8.309999999999999e-23,106.0
L1_25658,2.5594826e-09,1.8287374094836586e-07,7.0725603,6.864007,5.4251986,1.6473617000000005,1.4388084,0.2085533000000001,Alto_ANT-MED,XM_051376315.1,98.333,8.309999999999999e-23,106.0
L12_88023,2.761563e-09,1.96320761074922e-07,10.844844,11.212042,8.218901,2.6259429999999995,2.993141,-0.3671980000000001,Alto_ANT-MED,XM_051387919.1,98.333,8.309999999999999e-23,106.0
L12_89949,2.779496e-09,1.966076472059708e-07,13.992836,13.987285,15.348608,-1.355772,-1.3613230000000005,0.0055510000000005,Alto_POS,,,,
L12_76804,2.8395313e-09,1.9985497001276098e-07,15.472672,15.785497,11.73849,3.734181999999999,4.047006999999999,-0.3128250000000001,Alto_ANT-MED,XM_051409785.1,100.0,1.79e-24,111.0
L12_88932,2.8989149e-09,2.010340631915922e-07,10.254318,10.44606,12.786453,-2.532135,-2.3403930000000006,-0.1917419999999996,Alto_POS,,,,
L1_54402,2.8901948e-09,2.010340631915922e-07,11.499438,10.973877,8.521318,2.9781199999999988,2.452558999999999,0.5255609999999997,Alto_ANT-MED,,,,
L12_88393,2.871224e-09,2.010340631915922e-07,13.600751,13.600646,12.407221,1.1935300000000009,1.1934249999999995,0.0001050000000013,Alto_ANT-MED,,,,
L4_70231,2.9547877e-09,2.0390918179649054e-07,18.253075,18.165852,16.545692,1.707383,1.620160000000002,0.087222999999998,Alto_ANT-MED,,,,
L12_87062,2.9878569e-09,2.0519034402225264e-07,8.321786,8.459768,5.971902,2.3498839999999994,2.4878660000000004,-0.1379820000000009,Alto_ANT-MED,,,,
L1_86990,3.0201e-09,2.0640267614971626e-07,16.793999,15.456948,1.6489674,15.1450316,13.8079806,1.3370509999999989,Alto_ANT-MED,,,,
L12_85864,3.1329628e-09,2.130866558736921e-07,13.156591,12.554223,5.6516066,7.5049844,6.9026164,0.6023680000000002,Alto_ANT-MED,,,,
L12_89756,3.223473e-09,2.1819365145504757e-07,8.781052,8.731788,7.1611695,1.619882500000001,1.5706185,0.0492640000000008,Alto_ANT-MED,,,,
L12_85458,3.246259e-09,2.186896506180721e-07,10.504266,10.810578,8.784552,1.7197139999999995,2.026026,-0.3063120000000001,Alto_ANT-MED,,,,
L2_62807,3.2781104e-09,2.1978876081846786e-07,4.770216,4.4274006,0.27965117,4.490564829999999,4.14774943,0.3428153999999992,Alto_ANT-MED,,,,
L1_32230,3.5195105e-09,2.348609174038283e-07,8.515901,8.083428,-0.1070919,8.6229929,8.1905199,0.4324729999999999,Alto_ANT-MED,,,,
L1_34346,3.5643373e-09,2.367355838289444e-07,6.641465,6.3835177,3.6829185,2.9585465,2.7005992,0.2579473000000005,Alto_ANT-MED,,,,
L12_70501,3.649229e-09,2.412413155033992e-07,6.6128564,6.5340776,8.540487,-1.9276306000000003,-2.006409400000001,0.0787788000000002,Alto_POS,,,,
L2_64932,3.754504e-09,2.47046351287139e-07,4.287802,4.213775,8.264668,-3.976866,-4.050893,0.074027,Alto_POS,,,,
L12_79292,3.934908e-09,2.577182538878566e-07,13.880337,13.242218,8.394863,5.485474,4.847354999999999,0.6381190000000014,Alto_ANT-MED,,,,
L2_41473,4.164513e-09,2.71499391427569e-07,1.7300973,2.0894268,7.5380883,-5.807991,-5.4486615,-0.3593295000000001,Alto_POS,,,,
L3_24151,4.3244084e-09,2.79348883333218e-07,9.812809,9.579844,11.17931,-1.3665009999999995,-1.5994659999999996,0.2329650000000001,Alto_POS,,,,
L12_85434,4.3164716e-09,2.79348883333218e-07,5.9103084,5.8899393,7.410324,-1.5000156000000002,-1.5203847,0.0203690999999999,Alto_POS,,,,
L12_85588,4.3478448e-09,2.795861804132988e-07,11.426429,10.161142,5.182689,6.243740000000001,4.978453,1.2652870000000007,Alto_ANT-MED,,,,
L12_85175,4.4994715e-09,2.8802725237142305e-07,5.545579,5.599086,7.336066,-1.7904869999999995,-1.73698,-0.0535069999999997,Alto_POS,,,,
L2_56557,4.530712e-09,2.887206302506075e-07,4.0518804,4.158773,0.25111133,3.80076907,3.90766167,-0.1068926000000001,Alto_ANT-MED,,,,
L2_29173,4.626758e-09,2.935190433526321e-07,6.436513,6.543555,7.8886404,-1.4521274000000002,-1.3450854000000003,-0.1070419999999998,Alto_POS,,,,
L3_37188,4.7101043e-09,2.974725251125853e-07,14.843954,15.010505,9.5956745,5.248279500000001,5.414830500000001,-0.1665510000000001,Alto_ANT-MED,,,,
L12_76809,4.9707993e-09,3.0978809730875505e-07,12.521728,12.55868,13.530856,-1.0091280000000005,-0.9721759999999992,-0.0369520000000012,Uniforme,,,,
L2_55544,4.9625757e-09,3.0978809730875505e-07,1.970993,1.636614,5.631646,-3.660653,-3.995032,0.334379,Alto_POS,,,,
L12_85446,4.9388653e-09,3.0978809730875505e-07,5.6965055,6.631984,3.5839086,2.1125969,3.0480754,-0.9354785000000004,Alto_ANT-MED,,,,
L12_79888,5.295044e-09,3.285481880960131e-07,12.068502,11.992671,14.130114,-2.061612,-2.137443000000001,0.0758310000000008,Alto_POS,,,,
L12_84521,5.3328724e-09,3.294504164225286e-07,4.900683,5.151895,3.6883686,1.2123144,1.4635263999999997,-0.2512119999999997,Alto_ANT-MED,,,,
L3_70131,5.518623e-09,3.3944329588301826e-07,12.4725065,12.436468,13.437465,-0.9649584999999998,-1.000997,0.0360385,Uniforme,,,,
L12_85684,5.5740097e-09,3.398944620739152e-07,6.451389,6.377337,8.429373,-1.977984,-2.052036,0.074052,Alto_POS,,,,
L12_81362,5.5706195e-09,3.398944620739152e-07,10.572818,10.350726,11.760412,-1.1875940000000007,-1.4096860000000009,0.2220919999999999,Alto_POS,,,,
L2_83264,5.6549307e-09,3.4042683090262925e-07,4.607379,4.7852387,7.1757417,-2.5683627,-2.390503,-0.1778596999999999,Alto_POS,,,,
L2_53039,5.6463314e-09,3.4042683090262925e-07,2.2310708,2.6354003,5.474084,-3.2430132000000005,-2.8386837000000003,-0.4043295000000002,Alto_POS,,,,
L2_43571,5.638815e-09,3.4042683090262925e-07,5.204733,5.2266774,8.328863,-3.12413,-3.1021856000000003,-0.0219443999999997,Alto_POS,,,,
L2_39190,5.7746794e-09,3.46162667332932e-07,5.439116,5.867849,7.650235,-2.211119,-1.7823860000000007,-0.4287329999999993,Alto_POS,,,,
L2_51378,5.8040026e-09,3.464524259488984e-07,4.613135,4.3155622,6.8162622,-2.2031272,-2.5007,0.2975728000000002,Alto_POS,,,,
L12_88975,5.8683143e-09,3.473600088049919e-07,10.372987,10.085702,11.7182665,-1.3452795000000002,-1.6325645000000009,0.2872850000000007,Alto_POS,,,,
L2_29161,5.8487104e-09,3.473600088049919e-07,7.2630577,7.6914873,9.579627,-2.3165693000000003,-1.8881397,-0.4284296000000003,Alto_POS,,,,
L12_88454,5.923152e-09,3.4914514185543e-07,16.25734,16.210886,13.598181,2.659158999999999,2.6127049999999983,0.0464540000000006,Alto_ANT-MED,,,,
L3_59832,6.006921e-09,3.526137509190649e-07,9.715469,9.907957,11.5683155,-1.8528465,-1.660358500000001,-0.1924879999999991,Alto_POS,,,,
L12_86672,6.2529124e-09,3.655369911791301e-07,13.140367,12.937795,11.453745,1.6866219999999998,1.48405,0.2025719999999999,Alto_ANT-MED,,,,
L2_37257,6.3731145e-09,3.710306607283393e-07,6.826123,6.9426055,7.955522,-1.1293990000000005,-1.0129165000000002,-0.1164825,Alto_POS,,,,
L1_49433,6.5169203e-09,3.778478360795239e-07,12.862632,13.078978,7.463191,5.399441,5.615786999999999,-0.2163459999999997,Alto_ANT-MED,,,,
L12_86045,6.7016113e-09,3.869701819552469e-07,8.909855,8.915671,4.2853365,4.624518500000001,4.6303345,-0.0058159999999993,Alto_ANT-MED,,,,
L12_87679,6.8209345e-09,3.922591875760162e-07,11.215441,10.772204,5.6101837,5.6052573,5.1620203,0.4432369999999999,Alto_ANT-MED,,,,
L2_14483,6.89053e-09,3.930658340353218e-07,2.149252,1.8380703,5.570922,-3.42167,-3.7328517,0.3111817000000001,Alto_POS,,,,
L1_38927,6.8854504e-09,3.930658340353218e-07,4.919017,4.8056436,0.9030158,4.0160012,3.9026278,0.1133734000000004,Alto_ANT-MED,,,,
L2_19386,7.121059e-09,4.045848176838269e-07,4.2188635,4.4902644,6.2097573,-1.9908937999999996,-1.7194928999999997,-0.2714008999999997,Alto_POS,,,,
L12_88372,7.349948e-09,4.159188690593396e-07,13.089722,12.020027,7.329545,5.760177,4.690482,1.0696949999999994,Alto_ANT-MED,,,,
L12_81464,7.451155e-09,4.199661087592365e-07,10.071923,10.073412,12.692274,-2.6203509999999994,-2.618862,-0.0014889999999994,Alto_POS,,,,
L12_83486,7.506605e-09,4.214124704995629e-07,8.999314,8.910594,11.782194,-2.7828800000000005,-2.871600000000001,0.0887200000000003,Alto_POS,,,,
L2_70565,7.554607e-09,4.22430913988867e-07,15.715881,15.5308485,17.482328,-1.7664469999999994,-1.9514795,0.1850325000000001,Alto_POS,,,,
L1_50447,7.587983e-09,4.22626736487215e-07,11.942516,12.056857,9.877032,2.065484,2.179825000000001,-0.1143410000000013,Alto_ANT-MED,,,,
L12_85568,7.694271e-09,4.251986398841335e-07,14.966026,14.569159,12.977534,1.988491999999999,1.5916250000000003,0.3968669999999985,Alto_ANT-MED,,,,
L12_89444,7.683415e-09,4.251986398841335e-07,8.907921,9.012942,11.167791,-2.2598699999999994,-2.1548489999999987,-0.1050210000000007,Alto_POS,,,,
L1_30556,7.7874e-09,4.270091031877145e-07,11.166106,11.0752,12.2446995,-1.0785935000000002,-1.1694994999999988,0.0909059999999986,Alto_POS,,,,
L12_87426,7.758586e-09,4.270091031877145e-07,10.9582405,10.848327,11.889167,-0.9309265,-1.040840000000001,0.1099135000000011,Uniforme,,,,
L12_82168,7.889435e-09,4.309337269968348e-07,12.006417,11.731664,10.366606,1.639811,1.3650579999999994,0.2747530000000004,Alto_ANT-MED,,,,
L1_60846,8.225224e-09,4.475470951546503e-07,4.423617,5.3024683,8.367599,-3.943982,-3.0651307,-0.8788513,Alto_POS,,,,
L12_84012,8.463173e-09,4.587299321737809e-07,11.573277,12.79078,8.50318,3.0700969999999987,4.287599999999999,-1.217503000000001,Alto_ANT-MED,,,,
L1_48441,8.628122e-09,4.658856679371679e-07,9.451059,9.864228,6.546499,2.904560000000001,3.317729000000001,-0.4131689999999999,Alto_ANT-MED,,,,
L12_81184,8.974173e-09,4.827286355589453e-07,8.990485,9.050366,7.31875,1.671735,1.7316160000000007,-0.0598810000000007,Alto_ANT-MED,,,,
L1_39198,9.169709e-09,4.895240731850116e-07,7.6093264,7.7327576,6.3526497,1.2566767,1.3801079000000005,-0.1234312000000006,Alto_ANT-MED,,,,
L2_69689,9.1547845e-09,4.895240731850116e-07,4.521834,4.9252005,8.103724,-3.58189,-3.1785235,-0.4033664999999997,Alto_POS,,,,
L12_89877,9.279692e-09,4.935330760209928e-07,5.0942135,5.364508,7.4249177,-2.3307042,-2.0604097,-0.2702944999999994,Alto_POS,,,,
L12_69844,9.3834664e-09,4.971831454834336e-07,11.207922,11.517005,7.8158355,3.3920865,3.701169499999999,-0.3090829999999993,Alto_ANT-MED,,,,
L1_82669,9.535205e-09,5.033378352323825e-07,16.248924,14.729238,6.6550875,9.593836499999998,8.074150500000002,1.5196859999999983,Alto_ANT-MED,,,,
L1_40302,9.604302e-09,5.051006090079938e-07,7.7601614,7.431766,5.2445927,2.5155687,2.1871732999999995,0.3283954000000006,Alto_ANT-MED,,,,
L12_71465,9.712339e-09,5.0701278660177e-07,12.064017,11.608004,9.27271,2.791307,2.3352939999999998,0.4560130000000004,Alto_ANT-MED,,,,
L12_89350,9.687465e-09,5.0701278660177e-07,8.165979,8.193288,10.019954,-1.853975,-1.8266659999999997,-0.0273090000000006,Alto_POS,,,,
L12_84049,1.0164923e-08,5.286881156458028e-07,7.3956056,7.3088455,4.823464,2.5721415999999997,2.4853815,0.0867600999999993,Alto_ANT-MED,,,,
L1_55055,1.0250308e-08,5.311762253066231e-07,7.8808494,7.8703427,9.4784,-1.5975506000000008,-1.6080573000000005,0.0105066999999996,Alto_POS,,,,
L12_84623,1.0618106e-08,5.482275589700982e-07,6.429656,7.008382,9.031725,-2.602069,-2.023343,-0.5787260000000005,Alto_POS,,,,
L12_86666,1.10157625e-08,5.666908815723817e-07,8.90442,8.376393,6.344819,2.559601,2.031574,0.5280269999999998,Alto_ANT-MED,,,,
L12_75450,1.1303553e-08,5.793889887765239e-07,8.982733,9.130117,5.220463,3.76227,3.9096540000000006,-0.1473840000000006,Alto_ANT-MED,,,,
L1_34186,1.13971526e-08,5.820776794089084e-07,7.1483355,7.0053988,5.7166786,1.4316569,1.2887202000000002,0.1429366999999999,Alto_ANT-MED,,,,
L2_81139,1.1481308e-08,5.842664359932882e-07,4.8302183,4.589531,6.2823267,-1.4521083999999993,-1.6927956999999996,0.2406873000000002,Alto_POS,,,,
L12_87670,1.17231e-08,5.944325921623283e-07,10.54751,10.310788,12.486989,-1.9394789999999984,-2.176200999999999,0.2367220000000003,Alto_POS,,,,
L12_74207,1.225578e-08,6.192233042323637e-07,11.827559,11.697268,13.004171,-1.1766119999999989,-1.306903,0.1302910000000015,Alto_POS,,,,
L12_88391,1.2341334e-08,6.213268846958406e-07,11.303022,11.244023,12.088968,-0.7859459999999991,-0.8449449999999992,0.058999,Uniforme,,,,
L12_69525,1.24093615e-08,6.225363038403486e-07,14.352944,14.391393,16.08602,-1.7330760000000005,-1.6946270000000003,-0.0384489999999999,Alto_POS,,,,
L12_30635,1.3026284e-08,6.5117611475423e-07,7.286649,7.413849,9.245276,-1.9586270000000008,-1.8314270000000008,-0.1272000000000002,Alto_POS,,,,
L3_75092,1.3337253e-08,6.643736595735342e-07,13.638754,14.000907,15.245987,-1.607232999999999,-1.2450799999999995,-0.3621529999999993,Alto_POS,,,,
L2_30943,1.3754791e-08,6.827685244347317e-07,4.880394,5.096514,6.490091,-1.6096969999999995,-1.3935769999999996,-0.2161200000000001,Alto_POS,,,,
L12_87941,1.3871727e-08,6.837746346585534e-07,12.942441,13.273824,10.022629,2.9198120000000003,3.251194999999999,-0.3313829999999989,Alto_ANT-MED,,,,
L12_42828,1.3844573e-08,6.837746346585534e-07,10.12128,10.134134,10.751602,-0.6303219999999996,-0.6174680000000006,-0.012853999999999,Uniforme,,,,
L12_83994,1.3941372e-08,6.84821472933682e-07,7.3255553,6.964268,13.403091,-6.077535699999999,-6.438823,0.3612873000000007,Alto_POS,,,,
L12_65619,1.4216064e-08,6.958984627455701e-07,8.082116,8.124798,8.998887,-0.9167710000000008,-0.8740889999999997,-0.042682000000001,Uniforme,,,,
L2_65191,1.430171e-08,6.976768686696205e-07,0.36962742,1.500531,3.2692573,-2.89962988,-1.7687263,-1.13090358,Alto_POS,,,,
L2_30430,1.4653877e-08,7.124000036787878e-07,4.6465793,4.64821,6.5225115,-1.8759322000000005,-1.8743015000000005,-0.0016306999999997,Alto_POS,,,,
L2_63867,1.546907e-08,7.494552306850001e-07,3.2713046,3.8549435,6.282145,-3.0108404,-2.4272015,-0.5836389,Alto_POS,,,,
L2_30962,1.5650528e-08,7.530885013585205e-07,6.2716393,6.3312454,8.016176,-1.7445366999999994,-1.6849305999999995,-0.0596060999999998,Alto_POS,,,,
L12_71059,1.5602073e-08,7.530885013585205e-07,10.987711,12.33824,9.181081,1.8066299999999984,3.157159,-1.3505290000000016,Alto_ANT-MED,,,,
L1_63136,1.61623e-08,7.750781603094265e-07,10.12215,10.295684,9.293486,0.8286639999999998,1.002198,-0.173534,Uniforme,,,,
L12_73806,1.6507572e-08,7.889615671825496e-07,16.110428,15.449086,9.937406,6.173022,5.51168,0.6613419999999994,Alto_ANT-MED,,,,
L12_68439,1.6758037e-08,7.982355074245819e-07,8.898027,9.06195,11.0741415,-2.176114499999999,-2.0121915,-0.1639229999999987,Alto_POS,,,,
L1_24578,1.6846714e-08,7.997666658924638e-07,5.003048,5.102877,6.883255,-1.8802070000000004,-1.7803779999999998,-0.0998290000000006,Alto_POS,,,,
L1_65696,1.6986261e-08,8.036944428734963e-07,10.473284,10.031288,8.636451,1.8368330000000004,1.3948370000000008,0.4419959999999996,Alto_ANT-MED,,,,
L3_57662,1.71175e-08,8.07204256100628e-07,13.579223,13.117541,10.776758,2.802465000000001,2.340783,0.4616820000000015,Alto_ANT-MED,,,,
L2_52067,1.7879279e-08,8.403260896017173e-07,6.1949334,5.632675,3.1012135,3.0937199,2.5314615,0.5622584000000002,Alto_ANT-MED,,,,
